id_word,Spelling,wlen,Frequency,DomPoS,meaning,path
4153,chaotic,7,3.674,adjective,caótico/caótica,images/words/4153.webp
4154,discrimination,14,3.674,noun,discriminación,images/words/4154.webp
4155,aluminium,9,3.673,noun,aluminio,images/words/4155.webp
4156,requirement,11,3.673,noun,requisito,images/words/4156.webp
4157,hail,4,3.673,noun,granizo,images/words/4157.webp
4158,valid,5,3.673,adjective,válido/válida,images/words/4158.webp
4159,carer,5,3.673,noun,cuidador/cuidadora,images/words/4159.webp
4160,anchor,6,3.673,verb,ancla,images/words/4160.webp
4161,serial,6,3.673,adjective,serie,images/words/4161.webp
4162,salute,6,3.673,verb,saludo,images/words/4162.webp
4163,cynical,7,3.673,adjective,cínico/cínica,images/words/4163.webp
4164,ritual,6,3.672,noun,ritual,images/words/4164.webp
4165,whisper,7,3.672,noun,susurro,images/words/4165.webp
4166,amusing,7,3.672,adjective,divertido/divertida,images/words/4166.webp
4167,circular,8,3.672,adjective,circular,images/words/4167.webp
4168,fountain,8,3.672,noun,fuente,images/words/4168.webp
4169,eccentric,9,3.672,adjective,excéntrico/excéntrica,images/words/4169.webp
4170,knickers,8,3.671,noun,bragas,images/words/4170.webp
4171,socialist,9,3.671,adjective,socialista,images/words/4171.webp
4172,maternity,9,3.671,noun,maternidad,images/words/4172.webp
4173,coward,6,3.671,noun,cobarde,images/words/4173.webp
4174,moderate,8,3.67,adjective,moderado/moderada,images/words/4174.webp
4175,pioneering,10,3.669,adjective,pionero/pionera,images/words/4175.webp
4176,dam,3,3.669,noun,presa,images/words/4176.webp
4177,limb,4,3.669,noun,miembro,images/words/4177.webp
4178,petty,5,3.669,adjective,pequeño/pequeña,images/words/4178.webp
4179,ramp,4,3.668,noun,rampa,images/words/4179.webp
4180,cube,4,3.668,noun,cubo,images/words/4180.webp
4181,coaster,7,3.668,noun,posavasos,images/words/4181.webp
4182,interval,8,3.668,noun,intervalo,images/words/4182.webp
4183,prejudice,9,3.668,noun,prejuicio,images/words/4183.webp
4184,accommodate,11,3.667,verb,acomodar,images/words/4184.webp
4185,cone,4,3.667,noun,cono,images/words/4185.webp
4186,lush,4,3.667,adjective,lujoso/lujosa,images/words/4186.webp
4187,index,5,3.667,noun,índice,images/words/4187.webp
4188,stove,5,3.667,noun,estufa,images/words/4188.webp
4189,unaware,7,3.667,adjective,desconocedor/desconocedora,images/words/4189.webp
4190,airy,4,3.666,adjective,aéreo/aérea,images/words/4190.webp
4191,depths,6,3.666,noun,profundidades,images/words/4191.webp
4192,peg,3,3.665,verb,clavija,images/words/4192.webp
4193,hawk,4,3.665,noun,halcón,images/words/4193.webp
4194,anaesthetic,11,3.665,adjective,anestésico/anestésica,images/words/4194.webp
4195,assumption,10,3.664,noun,suposición,images/words/4195.webp
4196,acute,5,3.664,adjective,agudo/aguda,images/words/4196.webp
4197,twelve,6,3.664,number,doce,images/words/4197.webp
4198,missile,7,3.664,noun,misil,images/words/4198.webp
4199,brace,5,3.663,verb,abrazo,images/words/4199.webp
4200,commute,7,3.663,noun,viaje diario,images/words/4200.webp
4201,brightness,10,3.663,noun,brillo,images/words/4201.webp
4202,dose,4,3.662,noun,dosis,images/words/4202.webp
4203,ranking,7,3.662,adjective,clasificación,images/words/4203.webp
4204,removal,7,3.662,noun,eliminación,images/words/4204.webp
4205,briefing,8,3.661,noun,información,images/words/4205.webp
4206,separation,10,3.66,noun,separación,images/words/4206.webp
4207,ping,4,3.66,noun,ping,images/words/4207.webp
4208,zest,4,3.66,noun,entusiasmo,images/words/4208.webp
4209,input,5,3.66,noun,entrada,images/words/4209.webp
4210,penis,5,3.66,noun,pene,images/words/4210.webp
4211,banter,6,3.66,noun,broma,images/words/4211.webp
4212,racial,6,3.66,adjective,racial,images/words/4212.webp
4213,crude,5,3.659,adjective,crudo/cruda,images/words/4213.webp
4214,shaky,5,3.659,adjective,tembloroso/temblorosa,images/words/4214.webp
4215,siege,5,3.659,noun,asedio,images/words/4215.webp
4216,waiter,6,3.659,noun,camarero/camarera,images/words/4216.webp
4217,gender,6,3.659,noun,género,images/words/4217.webp
4218,pickle,6,3.659,noun,encurtido,images/words/4218.webp
4219,equaliser,9,3.659,noun,igualador/igualadora,images/words/4219.webp
4220,companion,9,3.659,noun,compañero/compañera,images/words/4220.webp
4221,inventor,8,3.658,noun,inventor/inventora,images/words/4221.webp
4222,fracture,8,3.658,noun,fractura,images/words/4222.webp
4223,sweating,8,3.658,noun,sudoración,images/words/4223.webp
4224,ale,3,3.658,noun,cerveza,images/words/4224.webp
4225,fuse,4,3.658,noun,fusible,images/words/4225.webp
4226,dread,5,3.658,noun,temor,images/words/4226.webp
4227,retro,5,3.658,noun,retro,images/words/4227.webp
4228,burner,6,3.658,noun,quemador,images/words/4228.webp
4229,lever,5,3.657,noun,palanca,images/words/4229.webp
4230,soggy,5,3.657,adjective,empapado/empapada,images/words/4230.webp
4231,tenth,5,3.656,noun,décimo/décima,images/words/4231.webp
4232,fiddle,6,3.656,noun,violín,images/words/4232.webp
4233,consciousness,13,3.656,noun,conciencia,images/words/4233.webp
4234,economist,9,3.655,noun,economista,images/words/4234.webp
4235,functional,10,3.655,adjective,funcional,images/words/4235.webp
4236,sigh,4,3.655,noun,suspiro,images/words/4236.webp
4237,cult,4,3.655,noun,culte,images/words/4237.webp
4238,vary,4,3.655,verb,variar,images/words/4238.webp
4239,absorb,6,3.655,verb,absorber,images/words/4239.webp
4240,spoilt,6,3.655,adjective,mimado/mimada,images/words/4240.webp
4241,mortar,6,3.654,noun,mortero,images/words/4241.webp
4242,attach,6,3.654,verb,adjuntar,images/words/4242.webp
4243,cereal,6,3.654,noun,cereal,images/words/4243.webp
4244,inherit,7,3.654,verb,heredar,images/words/4244.webp
4245,vertical,8,3.654,adjective,vertical,images/words/4245.webp
4246,maritime,8,3.654,noun,marítimo/marítima,images/words/4246.webp
4247,interfere,9,3.654,verb,interferir,images/words/4247.webp
4248,reservoir,9,3.654,noun,embalse,images/words/4248.webp
4249,exterior,8,3.653,noun,exterior,images/words/4249.webp
4250,prescription,12,3.653,noun,receta,images/words/4250.webp
4251,bro,3,3.653,noun,hermano,images/words/4251.webp
4252,ram,3,3.653,noun,carnero,images/words/4252.webp
4253,dire,4,3.653,adjective,grave,images/words/4253.webp
4254,logo,4,3.653,noun,logo,images/words/4254.webp
4255,slogan,6,3.653,noun,eslogan,images/words/4255.webp
4256,foliage,7,3.653,noun,follaje,images/words/4256.webp
4257,mare,4,3.652,noun,yegua,images/words/4257.webp
4258,peep,4,3.652,noun,ojeada,images/words/4258.webp
4259,investor,8,3.652,noun,inversor/inversora,images/words/4259.webp
4260,peninsula,9,3.652,noun,península,images/words/4260.webp
4261,slaughter,9,3.652,noun,matanza,images/words/4261.webp
4262,consolation,11,3.652,noun,consuelo,images/words/4262.webp
4263,registration,12,3.652,noun,registro,images/words/4263.webp
4264,rehabilitation,14,3.652,noun,rehabilitación,images/words/4264.webp
4265,disappoint,10,3.651,verb,decepcionar,images/words/4265.webp
4266,extinct,7,3.651,adjective,extinto/extinta,images/words/4266.webp
4267,audit,5,3.65,noun,auditoría,images/words/4267.webp
4268,cookie,6,3.65,noun,galleta,images/words/4268.webp
4269,advocate,8,3.65,noun,defensor/defensora,images/words/4269.webp
4270,translate,9,3.65,verb,traducir,images/words/4270.webp
4271,explorer,8,3.649,noun,explorador/exploradora,images/words/4271.webp
4272,symbolic,8,3.649,adjective,simbólico/simbólica,images/words/4272.webp
4273,theatrical,10,3.649,adjective,teatral,images/words/4273.webp
4274,psychology,10,3.649,noun,psicología,images/words/4274.webp
4275,exploration,11,3.649,noun,exploración,images/words/4275.webp
4276,visa,4,3.649,noun,visado,images/words/4276.webp
4277,nod,3,3.648,noun,cabeceo,images/words/4277.webp
4278,hatred,6,3.648,noun,odio,images/words/4278.webp
4279,neglect,7,3.648,noun,negligencia,images/words/4279.webp
4280,bankrupt,8,3.648,adjective,bancarrota,images/words/4280.webp
4281,poisonous,9,3.648,adjective,venenoso/venenosa,images/words/4281.webp
4282,smiley,6,3.647,noun,sonrisa,images/words/4282.webp
4283,bra,3,3.646,noun,sostén,images/words/4283.webp
4284,cord,4,3.646,noun,cuerda,images/words/4284.webp
4285,crow,4,3.646,noun,cuervo,images/words/4285.webp
4286,feat,4,3.646,noun,hazaña,images/words/4286.webp
4287,missus,6,3.646,noun,señora,images/words/4287.webp
4288,glazing,7,3.646,noun,vidriera,images/words/4288.webp
4289,curiosity,9,3.646,noun,curiosidad,images/words/4289.webp
4290,excellence,10,3.645,noun,excelencia,images/words/4290.webp
4291,verge,5,3.645,noun,borde,images/words/4291.webp
4292,plumber,7,3.645,noun,fontanero/fontanera,images/words/4292.webp
4293,ore,3,3.644,noun,mineral,images/words/4293.webp
4294,cement,6,3.644,noun,cemento,images/words/4294.webp
4295,quieter,7,3.644,noun,más silencioso,images/words/4295.webp
4296,swimmer,7,3.644,noun,nadador/nadadora,images/words/4296.webp
4297,abstract,8,3.644,adjective,abstracto/abstracta,images/words/4297.webp
4298,rewarding,9,3.644,adjective,gratificante,images/words/4298.webp
4299,commentator,11,3.644,noun,comentarista,images/words/4299.webp
4300,misleading,10,3.643,adjective,engañoso/engañosa,images/words/4300.webp
4301,plough,6,3.643,verb,arado,images/words/4301.webp
4302,groovy,6,3.642,adjective,groovy,images/words/4302.webp
4303,summary,7,3.642,noun,resumen,images/words/4303.webp
4304,injection,9,3.642,noun,inyección,images/words/4304.webp
4305,traveller,9,3.641,noun,viajero/viajera,images/words/4305.webp
4306,urine,5,3.641,noun,orina,images/words/4306.webp
4307,zip,3,3.64,noun,cremallera,images/words/4307.webp
4308,punish,6,3.64,verb,castigar,images/words/4308.webp
4309,marker,6,3.64,noun,marcador/marcadora,images/words/4309.webp
4310,athletic,8,3.64,adjective,atlético/atlética,images/words/4310.webp
4311,pedigree,8,3.64,noun,pedigree,images/words/4311.webp
4312,succession,10,3.64,noun,sucesión,images/words/4312.webp
4313,arrogant,8,3.639,adjective,arrogante,images/words/4313.webp
4314,meter,5,3.639,noun,metro,images/words/4314.webp
4315,liner,5,3.639,noun,transatlántico,images/words/4315.webp
4316,rethink,7,3.639,verb,reconsiderar,images/words/4316.webp
4317,knit,4,3.638,verb,tejer,images/words/4317.webp
4318,warden,6,3.638,noun,guardián/guardiana,images/words/4318.webp
4319,cosmetic,8,3.638,adjective,cosmético/cosmética,images/words/4319.webp
4320,adrenaline,10,3.638,noun,adrenalina,images/words/4320.webp
4321,anticipation,12,3.638,noun,anticipación,images/words/4321.webp
4322,accuracy,8,3.637,noun,precisión,images/words/4322.webp
4323,microwave,9,3.637,noun,microondas,images/words/4323.webp
4324,envy,4,3.637,noun,envidia,images/words/4324.webp
4325,motto,5,3.637,noun,lema,images/words/4325.webp
4326,cluster,7,3.637,noun,grupo,images/words/4326.webp
4327,enhance,7,3.637,verb,mejorar,images/words/4327.webp
4328,reckless,8,3.636,adjective,temerario/temeraria,images/words/4328.webp
4329,surveyor,8,3.636,noun,agrimensor/agrimensora,images/words/4329.webp
4330,kilometre,9,3.636,noun,kilómetro,images/words/4330.webp
4331,insulation,10,3.635,noun,aislamiento,images/words/4331.webp
4332,understandable,14,3.635,adjective,comprensible,images/words/4332.webp
4333,plea,4,3.635,noun,súplica,images/words/4333.webp
4334,trio,4,3.635,noun,trío,images/words/4334.webp
4335,pedal,5,3.635,noun,pedal,images/words/4335.webp
4336,conquer,7,3.635,verb,conquistar,images/words/4336.webp
4337,roaring,7,3.635,noun,rugido,images/words/4337.webp
4338,grazing,7,3.635,noun,pastoreo,images/words/4338.webp
4339,bumpy,5,3.634,adjective,accidentado/accidentada,images/words/4339.webp
4340,cheerful,8,3.634,adjective,alegre,images/words/4340.webp
4341,maximise,8,3.633,verb,maximizar,images/words/4341.webp
4342,provider,8,3.633,noun,proveedor/proveedora,images/words/4342.webp
4343,elect,5,3.633,verb,elegir,images/words/4343.webp
4344,grind,5,3.633,verb,moler,images/words/4344.webp
4345,ruler,5,3.633,noun,gobernante,images/words/4345.webp
4346,rusty,5,3.633,adjective,oxidado/oxidada,images/words/4346.webp
4347,ego,3,3.632,noun,ego,images/words/4347.webp
4348,meadow,6,3.632,noun,prado,images/words/4348.webp
4349,ordeal,6,3.632,noun,calvario,images/words/4349.webp
4350,unlock,6,3.632,verb,desbloquear,images/words/4350.webp
4351,cyclist,7,3.632,noun,ciclista,images/words/4351.webp
4352,nationalist,11,3.632,adjective,nacionalista,images/words/4352.webp
4353,constructive,12,3.632,adjective,constructivo/constructiva,images/words/4353.webp
4354,supplier,8,3.631,noun,proveedor/proveedora,images/words/4354.webp
4355,retailer,8,3.631,noun,minorista,images/words/4355.webp
4356,poisoning,9,3.631,noun,envenenamiento,images/words/4356.webp
4357,shush,5,3.631,adjective,shhh,images/words/4357.webp
4358,saviour,7,3.63,noun,salvador/salvadora,images/words/4358.webp
4359,foremost,8,3.63,adjective,principal,images/words/4359.webp
4360,greed,5,3.629,noun,codicia,images/words/4360.webp
4361,velvet,6,3.629,noun,terciopelo,images/words/4361.webp
4362,escort,6,3.629,noun,escolta,images/words/4362.webp
4363,filter,6,3.629,noun,filtro,images/words/4363.webp
4364,clumsy,6,3.628,adjective,torpe,images/words/4364.webp
4365,locate,6,3.628,verb,localizar,images/words/4365.webp
4366,harness,7,3.628,noun,arnés,images/words/4366.webp
4367,manufacture,11,3.628,noun,fabricación,images/words/4367.webp
4368,pantomime,9,3.627,noun,pantomima,images/words/4368.webp
4369,forefront,9,3.626,noun,vanguardia,images/words/4369.webp
4370,innocence,9,3.626,noun,inocencia,images/words/4370.webp
4371,composition,11,3.626,noun,composición,images/words/4371.webp
4372,snug,4,3.626,noun,cómodo/cómoda,images/words/4372.webp
4373,doggy,5,3.626,adjective,perrito,images/words/4373.webp
4374,slick,5,3.626,adjective,elegante,images/words/4374.webp
4375,gloomy,6,3.626,adjective,lúgubre,images/words/4375.webp
4376,journal,7,3.626,noun,revista,images/words/4376.webp
4377,fussy,5,3.625,adjective,quisquilloso/quisquillosa,images/words/4377.webp
4378,static,6,3.625,adjective,estático/estática,images/words/4378.webp
4379,virtual,7,3.625,adjective,virtual,images/words/4379.webp
4380,frequent,8,3.625,adjective,frecuente,images/words/4380.webp
4381,ferocious,9,3.624,adjective,feroz,images/words/4381.webp
4382,charitable,10,3.624,adjective,caritativo/caritativa,images/words/4382.webp
4383,continuous,10,3.624,adjective,continuo/continua,images/words/4383.webp
4384,integration,11,3.624,noun,integración,images/words/4384.webp
4385,participate,11,3.624,verb,participar,images/words/4385.webp
4386,peach,5,3.624,noun,melocotón,images/words/4386.webp
4387,immune,6,3.624,adjective,inmune,images/words/4387.webp
4388,fruity,6,3.623,noun,afrutado/afrutada,images/words/4388.webp
4389,rustic,6,3.623,adjective,rústico/rústica,images/words/4389.webp
4390,glitter,7,3.623,noun,brillo,images/words/4390.webp
4391,gel,3,3.622,noun,gel,images/words/4391.webp
4392,racket,6,3.622,noun,raqueta,images/words/4392.webp
4393,concede,7,3.622,verb,conceder,images/words/4393.webp
4394,strap,5,3.621,noun,correa,images/words/4394.webp
4395,width,5,3.621,noun,ancho,images/words/4395.webp
4396,swell,5,3.621,noun,hinchazón,images/words/4396.webp
4397,dynasty,7,3.621,noun,dinastía,images/words/4397.webp
4398,continuity,10,3.621,noun,continuidad,images/words/4398.webp
4399,oriental,8,3.62,adjective,oriental,images/words/4399.webp
4400,compelling,10,3.62,adjective,convincente,images/words/4400.webp
4401,import,6,3.62,noun,importación,images/words/4401.webp
4402,booming,7,3.62,adjective,en auge,images/words/4402.webp
4403,surplus,7,3.62,noun,excedente,images/words/4403.webp
4404,nap,3,3.619,noun,siesta,images/words/4404.webp
4405,rifle,5,3.618,noun,fusil,images/words/4405.webp
4406,hefty,5,3.618,adjective,fuerte,images/words/4406.webp
4407,vivid,5,3.618,adjective,vívido/vívida,images/words/4407.webp
4408,albeit,6,3.618,preposition,aunque,images/words/4408.webp
4409,lipstick,8,3.618,noun,lápiz labial,images/words/4409.webp
4410,demolition,10,3.618,noun,demolición,images/words/4410.webp
4411,withdrawal,10,3.617,noun,retirada,images/words/4411.webp
4412,dual,4,3.617,adjective,doble,images/words/4412.webp
4413,repay,5,3.617,verb,reembolsar,images/words/4413.webp
4414,gale,4,3.616,noun,vendaval,images/words/4414.webp
4415,couch,5,3.616,noun,sofá,images/words/4415.webp
4416,sweaty,6,3.616,adjective,sudoroso/sudorosa,images/words/4416.webp
4417,alphabet,8,3.616,noun,alfabeto,images/words/4417.webp
4418,harmless,8,3.616,adjective,inofensivo/inofensiva,images/words/4418.webp
4419,portable,8,3.616,adjective,portátil,images/words/4419.webp
4420,paw,3,3.615,noun,garra,images/words/4420.webp
4421,rig,3,3.615,noun,plataforma,images/words/4421.webp
4422,fishy,5,3.615,adjective,sospechoso/sospechosa,images/words/4422.webp
4423,stately,7,3.615,adjective,imponente,images/words/4423.webp
4424,fury,4,3.614,noun,furia,images/words/4424.webp
4425,fiery,5,3.614,adjective,ardiente,images/words/4425.webp
4426,luggage,7,3.614,noun,equipaje,images/words/4426.webp
4427,motoring,8,3.614,noun,automovilismo,images/words/4427.webp
4428,novelist,8,3.614,noun,novelista,images/words/4428.webp
4429,salvation,9,3.614,noun,salvación,images/words/4429.webp
4430,devastation,11,3.614,noun,devastación,images/words/4430.webp
4431,lone,4,3.613,adjective,solitario/solitaria,images/words/4431.webp
4432,rash,4,3.613,noun,sarpullido,images/words/4432.webp
4433,equity,6,3.613,noun,equidad,images/words/4433.webp
4434,binding,7,3.613,adjective,vinculante,images/words/4434.webp
4435,pee,3,3.612,noun,pis,images/words/4435.webp
4436,suburb,6,3.612,noun,suburbio,images/words/4436.webp
4437,unstable,8,3.612,adjective,inestable,images/words/4437.webp
4438,ammunition,10,3.612,noun,municiones,images/words/4438.webp
4439,surgical,8,3.611,adjective,quirúrgico/quirúrgica,images/words/4439.webp
4440,flourish,8,3.611,verb,florecer,images/words/4440.webp
4441,infamous,8,3.611,adjective,infame,images/words/4441.webp
